"TL","Territory level and Typology","REG_ID","Region","VAR","Indicator","POS","Position","TIME","Year","Unit Code","Unit","PowerCode Code","PowerCode","Reference Period Code","Reference Period","Value","Flag Codes","Flags"
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,1.18,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,45.69,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,1.14,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,44.85,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,1.01,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,43.65,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,1.01,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,45.28,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2017","2017",,,"0","Units",,,13500,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2017","2017",,,"0","Units",,,606900,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,1.13,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,44.3,,
"2","Large regions (TL2)","FRH","Brittany","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2018","2018",,,"0","Units",,,15300,,
"2","Large regions (TL2)","FRH","Brittany","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2018","2018",,,"0","Units",,,601000,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,0.76,"B","Break"
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,41.04,"B","Break"
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,0.67,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,40.41,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,0.71,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,40.6,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,0.82,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,42.13,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,0.78,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,43.54,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,0.66,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,43.84,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,0.5,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,44.95,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,0.82,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,44.46,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,0.75,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,44.18,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,0.76,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,43.44,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2017","2017",,,"0","Units",,,18100,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2017","2017",,,"0","Units",,,1034500,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,0.77,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,45.07,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2018","2018",,,"0","Units",,,18500,,
"2","Large regions (TL2)","FRI","Nouvelle-Aquitaine","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2018","2018",,,"0","Units",,,1082100,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,1.28,"B","Break"
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,43.25,"B","Break"
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,0.56,"E","Estimated value"
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,43.97,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,0.64,,
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,45.05,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,0.62,,
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2011","2011",,,"0","Units",,,45.93,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,0.63,,
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2012","2012",,,"0","Units",,,46.14,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,0.65,,
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2013","2013",,,"0","Units",,,44.92,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,0.55,,
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2014","2014",,,"0","Units",,,45.65,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,0.55,,
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2015","2015",,,"0","Units",,,46.32,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,0.58,,
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2016","2016",,,"0","Units",,,48.03,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,0.36,"E","Estimated value"
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2017","2017",,,"0","Units",,,46.43,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2017","2017",,,"0","Units",,,8100,"E","Estimated value"
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2017","2017",,,"0","Units",,,1051600,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,0.54,,
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2018","2018",,,"0","Units",,,46.72,,
"2","Large regions (TL2)","FRJ","Occitanie","HT_MG_EMP_T","Employment in high-technology manufacturing","ALL","All regions","2018","2018",,,"0","Units",,,12300,,
"2","Large regions (TL2)","FRJ","Occitanie","KIS_EMP_T","Employment in knowledge-intensive services","ALL","All regions","2018","2018",,,"0","Units",,,1070500,,
"2","Large regions (TL2)","FRK","Auvergne-Rhône-Alpes","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,1.69,"B","Break"
"2","Large regions (TL2)","FRK","Auvergne-Rhône-Alpes","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2008","2008",,,"0","Units",,,40.02,"B","Break"
"2","Large regions (TL2)","FRK","Auvergne-Rhône-Alpes","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,1.47,,
"2","Large regions (TL2)","FRK","Auvergne-Rhône-Alpes","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2009","2009",,,"0","Units",,,40.24,,
"2","Large regions (TL2)","FRK","Auvergne-Rhône-Alpes","HT_MG_EMP_T_SH","Share of employment in high-technology manufacturing (in % of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,1.47,,
"2","Large regions (TL2)","FRK","Auvergne-Rhône-Alpes","KIS_EMP_T_SH","Share of employment in knowledge-intensive services (as a share of total employment)","ALL","All regions","2010","2010",,,"0","Units",,,41.09,,
